Category,Source,Title,Content Summary,URL,Date of Publication
Opinión,La Jornada,Julio Hernández López: Astillero,"Aun cuando la virtual  presidenta electa (VPE), Claudia Sheinbaum, incluyó a Marcelo Ebrard en la contienda por la coordinación de las cámaras, ayer todo apuntaba a que serán Ricardo Monreal Ávila y Adán Augusto López Hernández los predeterminados para encargarse del control político de San Lázaro y el Senado, respectivamente.",https://www.jornada.com.mx/2024/06/19/opinion/008o1pol?partner=rss,19/06/24
Opinión,La Jornada,Luis Linares Zapata: Reacomodos,"son intensas las disputas por el tamaño de las parcelas y los lugares a ocupar en el periodo sexenal siguiente. Grupos de interés se enfrascan en pujas para asegurar la prevalencia, ya sea de sus visiones o, de ser posible, su influencia y capacidad decisoria. En este estira y afloja nadie cede de manera gratuita o graciosa. Los triunfos se aseguran y las derrotas se escatiman y diluyen en lo posible. Lo que está en juego es apreciar, dimensionar con precisión, la disposición del nuevo gobierno de la República, para dar cabida a los diferentes contendientes y corrientes del pensar.",https://www.jornada.com.mx/2024/06/19/opinion/019a2pol?partner=rss,19/06/24
Opinión,La Jornada,Alfredo Jalife-Rahme: Bajo la lupa,Netanyahu ¿Podrá librar dos guerras simultáneas contra la guerrilla palestina sunnita Hamas y la otra guerrilla libanesa chiíta Hezbolá?,https://www.jornada.com.mx/2024/06/19/opinion/018o1pol?partner=rss,19/06/24
Opinión,La Jornada,El Correo Ilustrado,Estimada directora y amiga:,https://www.jornada.com.mx/2024/06/19/opinion/002a2cor?partner=rss,19/06/24
Opinión,La Jornada,Juan Becerra Acosta: Oposición a la deriva,"Tras la simbiosis negativa que representó la alianza del bloque opositor, el saldo de su derrota dejó además de una baja –el Partido de la Revolución Democrática–, a sus secuaces, los partidos Revolucionario Institucional (PRI) y Acción Nacional (PAN), pulverizados, divididos y aún más a la deriva de lo que ya estaban. Mucho, demasiado, queda a deber la oposición no solamente a sus militantes, sino también a detractores y al país en general, debido a que, como siempre y en toda nación, la oposición es absolutamente necesaria para el correcto funcionamiento de una democracia, es precisamente en la oposición donde radica la responsabilidad de inspeccionar al gobierno y ser un contrapeso serio, el presentar alternativas y fomentar el diálogo, nada más democrático que ello.",https://www.jornada.com.mx/2024/06/19/opinion/019a1pol?partner=rss,19/06/24
Opinión,Expansión,El paralelismo de la devaluación del peso mexicano de 1994 y 2024,"La devaluación del peso no solo refleja problemas económicos subyacentes, sino también incertidumbre política y la necesidad de reformas estructurales profundas.",https://expansion.mx/opinion/2024/06/19/el-paralelismo-de-la-devaluacion-del-peso-mexicano-de-1994-y-2024,19/06/24
Opinión,Expansión,El nearshoring como factor detonante para una matriz energética sustentable,"México requiere de un planteamiento de proyectos de inversión que permita a los sectores públicos y privados garantizar el abasto de energía suficiente, asequible y limpia.",https://expansion.mx/opinion/2024/06/19/el-nearshoring-como-factor-detonante-para-una-matriz-energetica-sustentable,19/06/24
Opinión,Expansión,Energía sostenible: cómo maximizar la eficiencia en centros de datos del futuro,"Los retos a los que se enfrentan las empresas hoy en día son notables, especialmente en lo que respecta a la eficiencia energética.",https://expansion.mx/opinion/2024/06/19/energia-sostenible-como-maximizar-la-eficiencia-en-centros-de-datos-del-futuro,19/06/24
Opinión,Expansión,Competitividad. Los factores humanos y tecnológicos en la estrategia empresarial,"El valor de los empleados implica cuidar no sólo su desarrollo y crecimiento dentro de la organización, sino también las condiciones de trabajo y, desde luego, su calidad de vida.",https://expansion.mx/opinion/2024/06/19/competitividad-los-factores-humanos-y-tecnologicos-en-la-estrategia-empresarial,19/06/24
Opinión,Expansión,Preocupaciones ambientales superan inquietudes socioeconómicas,"La preocupación pública por los problemas ambientales se intensifica, eclipsando las inquietudes socioeconómicas. Esto refleja un cambio generalizado en las prioridades.",https://expansion.mx/opinion/2024/06/18/preocupaciones-ambientales-superan-inquietudes-socioeconomicas,18/06/24
Opinión,Expansión,Imperfecciones en la competencia,"Es importante, antes de hacer cualquier subasta o licitación, entender el marco, la capacidad y el conocimiento de las empresas para poder crear un diseño de competencia que minimice fallas.",https://expansion.mx/opinion/2024/06/18/imperfecciones-en-la-competencia,18/06/24
Opinión,Expansión,Generación Tinder. ¿Qué piden cuando buscan empleo?,"No solo la firma empleadora pide referencias sobre el candidato, también el postulante quiere tener referencias de la empresa para asegurarse de que la propuesta cumplirá con las expectativas.",https://expansion.mx/opinion/2024/06/18/generacion-tinder-que-piden-cuando-buscan-empleo,18/06/24
Opinión,Expansión,#Entrelíneas | La crisis del agua en días de transición,¿Cuándo vendrá el momento en el que se despierten las conciencias y haya voluntad para enfrentar la crisis del agua?,https://expansion.mx/opinion/2024/06/17/entrelineas-la-crisis-del-agua-en-dias-de-transicion,17/06/24
Opinión,Expansión,"La creatividad, un activo invaluable en toda organización","Ser creativos no solo es una aspiración en las sociedades contemporáneas, sino que se ha convertido en un imperativo tanto en el plano personal, social y empresarial.",https://expansion.mx/opinion/2024/06/17/la-creatividad-un-activo-invaluable-en-toda-organizacion,17/06/24
Opinión,Expansión,"Las emociones dominan a la política, la economía y el mundo","La política y la economía contemporáneas han invertido un sinfín de recursos para mover a las masas porque, en conjunto, significamos dinero, trabajo útil o votos para grupos empoderados.",https://expansion.mx/opinion/2024/06/17/las-emociones-dominan-a-la-politica-la-economia-y-el-mundo,17/06/24
Opinión,Expansión,"CFE, ¿ganar perdiendo?","En un asunto internacional, habrá que determinar si funcionarios de la Comisión Federal de Electricidad excedieron los márgenes de sus facultades, o si, en realidad, se abusó de ellas.",https://expansion.mx/opinion/2024/06/14/cfe-ganar-perdiendo,14/06/24
Opinión,Expansión,Beneficios del mercado de capitales en México,Las autoridades hacendarias cuentan con medios sólidos para reestructurar el financiamiento a las empresas mexicanas y romper el círculo vicioso de financiamiento.,https://expansion.mx/opinion/2024/06/14/beneficios-del-mercado-de-capitales-en-mexico,14/06/24
Opinión,Expansión,El cuidado de la salud y la tecnología,"El emprendimiento en el sector salud en América Latina enfrenta un panorama prometedor, pero también desafíos financieros y oportunidades de crecimiento y desarrollo.",https://expansion.mx/opinion/2024/06/14/el-cuidado-de-la-salud-y-la-tecnologia,14/06/24
Opinión,Expansión,Hacia un nuevo paradigma empresarial en México,"En un mundo cada vez más consciente de los desafíos sociales y medioambientales, surge la necesidad de un nuevo paradigma empresarial, donde la dimensión social adquiera un papel protagónico.",https://expansion.mx/opinion/2024/06/13/hacia-un-nuevo-paradigma-empresarial-en-mexico,13/06/24
Opinión,Expansión,"Fortaleza, metacompetencia fundamental para enfrentar desafíos","Es común hablar de fortaleza de espíritu, fortaleza de carácter, fortaleza emocional y otros términos al describir a personas resilientes, que se sobreponen a dificultades o que demuestran aguante.",https://expansion.mx/opinion/2024/06/13/fortaleza-metacompetencia-fundamental-para-enfrentar-desafios,13/06/24
Opinión,Expansión,Las razones de la crisis hídrica en México,"Sin duda la solución radica en la inversión, que ante la gravedad del problema traerá consigo costos económicos, ambientales, y también sociales.",https://expansion.mx/opinion/2024/06/13/las-razones-de-la-crisis-hidrica-en-mexico,13/06/24
Opinión,Expansión,Claroscuros en el plan de transición energética de Sheinbaum,La elección de Sheinbaum como presidenta genera enormes expectativas respecto a un cambio profundo en la política energética por su formación como experta en cambio climático y transición energética.,https://expansion.mx/opinion/2024/06/12/claroscuros-en-el-plan-de-transicion-energetica-de-sheinbaum,12/06/24
Opinión,Expansión,Robots al rescate de una población que está envejeciendo,Los robots –que son cada vez más listos– podrían ser una solución tanto para un mercado laboral que se ha restringido como para una economía de cuidados con una demanda creciente.,https://expansion.mx/opinion/2024/06/12/robots-al-rescate-de-una-poblacion-que-esta-envejeciendo,12/06/24
Opinión,Expansión,"Revisión del TMEC, oportunidad para lograr certidumbre y visión de futuro",El proceso de revisión de 2026 representa una oportunidad para refrendar que las reglas y procedimientos del T-MEC son una fuente de prosperidad en el largo plazo.,https://expansion.mx/opinion/2024/06/11/revision-del-tmec-oportunidad-para-lograr-certidumbre-y-vision-de-futuro,11/06/24
Opinión,Expansión,Apostar por la diversidad y la inclusión para aumentar la competitividad laboral,"Contar con un Comité de Diversidad que supervisa políticas, programas y códigos de ética es una decisión económica inteligente, tan importante como las estrategias de negocio.",https://expansion.mx/opinion/2024/06/11/apostar-por-la-diversidad-y-la-inclusion-para-aumentar-la-competitividad-laboral,11/06/24
Opinión,Expansión,#Entrelíneas | T-MEC y transición; suenan los tambores de guerra,"La carrera por la sucesión en la Casa Blanca da cuenta de que la relación con México será ríspida, con más episodios de confrontación.",https://expansion.mx/opinion/2024/06/10/entrelineas-t-mec-y-transicion-suenan-los-tambores-de-guerra,10/06/24
Opinión,Expansión,Los beneficios de la Responsabilidad Social Empresarial,"La RSE puede ser un elemento de entrada, o una exigencia, por parte de clientes corporativos que evalúan y seleccionan a sus proveedores bajo criterios de sostenibilidad.",https://expansion.mx/opinion/2024/06/10/los-beneficios-de-la-responsabilidad-social-empresarial,10/06/24
Opinión,Expansión,Momento de hacer cuentas,"Jamás sabremos cuánto costó el cierre del tipo de cambio del miércoles, pero lo que sí sabemos es que no es el natural regreso del nivel a consecuencia del retorno de la confianza.",https://expansion.mx/opinion/2024/06/07/momento-de-hacer-cuentas,07/06/24
Opinión,Expansión,A nadie le importó la ciberseguridad,"En el sexenio hemos visto el crecimiento en volumen, peligrosidad e impacto de varios ciberataques, trayendo consigo consecuencias más allá de lo digital, impactos irreversibles en el mundo material.",https://expansion.mx/opinion/2024/06/07/a-nadie-le-importo-la-ciberseguridad,07/06/24
Opinión,Expansión,Operación cicatriz,Esta operación requiere poder sanear todas las heridas abiertas por la polarización generada por el mismo calor de la jornada electoral.,https://expansion.mx/opinion/2024/06/07/operacion-cicatriz,07/06/24
Opinión,Expansión,"Falta de habilidades en el talento, riesgo para la manufactura y el nearshoring","En México contamos con un gran número de trabajadores jóvenes, sin embargo, a algunos perfiles les falta las habilidades que el mercado está requiriendo.",https://expansion.mx/opinion/2024/06/06/falta-de-habilidades-en-el-talento-riesgo-para-la-manufactura-y-el-nearshoring,06/06/24
Opinión,Expansión,Ciberseguridad en tiempos de cambio de gobierno,"Independientemente de la ideología política, la protección del país contra amenazas internas y externas es una prioridad para cualquier gobierno en funciones.",https://expansion.mx/opinion/2024/06/06/ciberseguridad-en-tiempos-de-cambio-de-gobierno,06/06/24
Opinión,Expansión,¿Es tu Consejo de Administración realmente efectivo o solo una simulación?,"Las evaluaciones regulares del consejo pueden ayudar a identificar áreas de mejora, y los presidentes del consejo independientes pueden proporcionar supervisión y liderazgo objetivos.",https://expansion.mx/opinion/2024/06/06/es-tu-consejo-de-administracion-realmente-efectivo-o-solo-una-simulacion,06/06/24
Opinión,Expansión,"Las empresas no son tan diversas, equitativas e inclusivas como creen","Las organizaciones deberían abordar al menos tres desafíos urgentes: el avance de las mujeres, la exigencia de no ser “demasiado diferente” y la cultura del encubrimiento.",https://expansion.mx/opinion/2024/06/06/las-empresas-no-son-tan-diversas-equitativas-e-inclusivas-como-creen,06/06/24
Opinión,Expansión,"Mayor transparencia, la clave para la agenda de sostenibilidad de las empresas",El impulso a la sostenibilidad y la atención al cambio climático han llevado al mercado bursátil a desarrollar regulaciones específicas para estandarizar la divulgación de información en estas áreas.,https://expansion.mx/opinion/2024/06/05/mayor-transparencia-la-clave-para-la-agenda-de-sostenibilidad-de-las-empresas,05/06/24
Opinión,Expansión,Mientras votábamos,Las manos de la administración federal entrante se encuentran atadas a unas finanzas públicas más endebles de lo que en campaña se quiso reconocer.,https://expansion.mx/opinion/2024/06/04/mientras-votabamos,04/06/24
Opinión,Expansión,El futuro está en los negocios sostenibles,"Sin duda hemos avanzado demasiado como sociedad gracias al impulso de acciones ESG, aunque falta mucho camino por recorrer.",https://expansion.mx/opinion/2024/06/04/el-futuro-esta-en-los-negocios-sostenibles,04/06/24
Opinión,Expansión,"Evaluar el talento, estrategia efectiva para analizar el crecimiento empresarial",La continua formación y capacitación de capital humano crea una ventaja competitiva que se traduce en corporaciones con un desempeño financiero superior y mayor satisfacción laboral.,https://expansion.mx/opinion/2024/06/04/evaluar-el-talento-estrategia-efectiva-para-analizar-el-crecimiento-empresarial,04/06/24
Opinión,Expansión,#Entrelíneas | Empresarios y sus retos frente al sexenio de Claudia Sheinbaum,¿Radicalización o un nuevo estilo para gobernar en los tiempos dorados de la autollamada Cuarta Transformación? Al tiempo.,https://expansion.mx/opinion/2024/06/03/entrelineas-empresarios-y-sus-retos-frente-al-sexenio-de-claudia-sheinbaum,03/06/24
Opinión,Expansión,Sexennium horribilis,"Todos los días del sexenio, quien ostenta la banda presidencial, adoptó decisiones que jamás habríamos perdonado a un político de los otrora partidos de siempre.",https://expansion.mx/opinion/2024/05/31/sexennium-horribilis,31/05/24
Opinión,Expansión,"Bienestar financiero, la clave para aumentar la productividad en México",Las empresas que han decidido invertir en el bienestar financiero de sus empleados reciben beneficios tangibles.,https://expansion.mx/opinion/2024/05/30/bienestar-financiero-la-clave-para-aumentar-la-productividad-en-mexico,30/05/24
Opinión,Expansión,Ética colectiva como valor financiero de México,"El tráfico de influencias disfrazado de ""relaciones con gobierno"" es un tema espinoso donde se vulnera no solo la ética del involucrado, sino también la del agente externo y a la de sus clientes.",https://expansion.mx/opinion/2024/05/30/etica-colectiva-como-valor-financiero-de-mexico,30/05/24
Opinión,Expansión,"Desafíos de sostenibilidad para empresas mexicanas, clave del próximo sexenio",La competencia global impone un ritmo vertiginoso que obliga a las empresas mexicanas a innovar continuamente.,https://expansion.mx/opinion/2024/05/29/desafios-de-sostenibilidad-para-empresas-mexicanas-clave-del-proximo-sexenio,29/05/24
Opinión,Expansión,Estrategias para la modernización financiera en los mercados emergentes,"La tecnología es el socio clave en esta transformación al proporcionar conocimientos técnicos, prestar nuevos servicios habilitados digitalmente y mejorar las infraestructuras.",https://expansion.mx/opinion/2024/05/29/estrategias-para-la-modernizacion-financiera-en-los-mercados-emergentes,29/05/24
Opinión,Expansión,India. Notas geopolíticas y electorales,Se anticipa la conquista de un tercer mandato para Narendra Modi como primer ministro y líder del Partido Popular Indio frente a la Alianza Nacional Inclusiva para el Desarrollo de la India.,https://expansion.mx/opinion/2024/05/28/india-notas-geopoliticas-y-electorales,28/05/24
Opinión,Expansión,#Entrelíneas | Los empresarios frente a las elecciones del 2 de junio,"Hoy hay empresarios que ya están tomando la típica posición que suelen asumir al cierre de cada gestión, mientras que otros insisten en pregonar que la esperanza de cambio es lo último que muere.",https://expansion.mx/opinion/2024/05/27/entrelineas-los-empresarios-frente-a-las-elecciones-del-2-de-junio,27/05/24
Opinión,Expansión,"Nanomateriales, la revolución de la manufactura",En la actualidad son varias las startups en el mundo que se ha atrevido a capitalizar la nanotecnología en diversos sectores.,https://expansion.mx/opinion/2024/05/27/nanomateriales-la-revolucion-de-la-manufactura,27/05/24
Opinión,Expansión,"Cómo afectar la riqueza nacional, alegando la seguridad nacional","Sólo de haber reformado la Constitución, el Ejecutivo habría podido poner en marcha lo que hoy es ya una fallida propuesta de cambio en la administración y manejo de centrales de generación eléctrica.",https://expansion.mx/opinion/2024/05/24/como-afectar-la-riqueza-nacional-alegando-la-seguridad-nacional,24/05/24
Opinión,Expansión,"Disciplina y sistematización, dos claves para ser exitoso","El punto de partida para disciplinarte es establecer objetivos, lo que te mantendrá claro en qué y el por qué debes cumplir las tareas y actividades que te propongas.",https://expansion.mx/opinion/2024/05/24/disciplina-y-sistematizacion-dos-claves-para-ser-exitoso,24/05/24
Opinión,Expansión,Construir comunidad sí es posible,"El fortalecimiento del tejido social es un concepto que se puede plantear desde diversos enfoques y experiencias, y que se debe abordar desde diversas teorías.",https://expansion.mx/opinion/2024/05/24/construir-comunidad-si-es-posible,24/05/24
Opinión,Expansión,¿Por qué necesitamos más científicos emprendedores?,"El gran reto que tienen científicos mexicanos, tristemente no comienza en el ámbito laboral, sino desde el académico, donde la formación universitaria suele estar orientada a formación de empleador.",https://expansion.mx/opinion/2024/05/23/por-que-necesitamos-mas-cientificos-emprendedores,23/05/24
Opinión,Expansión,Sistema de pensiones. ¿Y si nos sobran años y nos faltan pesos?,"Cualquier propuesta debe contemplar, de manera directa, los tres grandes retos a los que se enfrenta nuestro sistema de pensiones: la fragmentación, la sostenibilidad y la equidad y suficiencia.",https://expansion.mx/opinion/2024/05/23/sistema-de-pensiones-y-si-nos-sobran-anos-y-nos-faltan-pesos,23/05/24
Opinión,Expansión,Longevidad contra la vida profesional,"A nivel individual y colectivo, hemos puesto la acumulación de bienes por encima del bienestar biológico, lo cual impacta en una menor cantidad y calidad de vida.",https://expansion.mx/opinion/2024/05/23/longevidad-contra-la-vida-profesional,23/05/24
Opinión,Expansión,Sobre el liderazgo sostenible,Es indudable que el liderazgo sostenible se ha convertido en un elemento clave para organizaciones y gobiernos que buscan tener éxito a largo plazo.,https://expansion.mx/opinion/2024/05/23/sobre-el-liderazgo-sostenible,23/05/24
Opinión,Expansión,¿Cómo podría afectar el arancel a la fibra óptica a la conectividad en México?,"Si bien es comprensible el deseo de fomentar la producción local y reducir la dependencia de mercados extranjeros, es crucial encontrar un equilibrio que no comprometa la competitividad del país.",https://expansion.mx/opinion/2024/05/22/como-podria-afectar-el-arancel-a-la-fibra-optica-a-la-conectividad-en-mexico,22/05/24
Espectáculos,La Jornada,El disco Antes de salir el Sol “es un viaje para sanar la memoria y el corazón”,"El grupo de son jarocho La Calandria presenta su nuevo material discográfico, Antes de salir el Sol, una producción que al conjugar sonidos y versos de son jarocho, con ritmos como el mariachi, el bolero ranchero y el canto cardenche, marca una nueva etapa creativa en este conjunto fundado en Xalapa, en 2016.",https://www.jornada.com.mx/2024/06/19/espectaculos/a08n2esp?partner=rss,19/06/24
Espectáculos,La Jornada,"“Soy femenina, y ser mujer es una fuerza increíble”: Anouk Aimée","París. Anouk Aimée, una de las actrices más icónicas del cine francés del siglo XX, murió ayer a los 92 años.",https://www.jornada.com.mx/2024/06/19/espectaculos/a07n1esp?partner=rss,19/06/24
Espectáculos,La Jornada,“No estoy muerta”: la lección de resiliencia de Celine Dion,"Nueva York. Celine Dion asegura que su “pasión como artista nunca va a desaparecer” pese a sus problemas de salud, que son, según ella, sólo una pequeña parte de su monumental historia.",https://www.jornada.com.mx/2024/06/19/espectaculos/a09n1esp?partner=rss,19/06/24
Espectáculos,La Jornada,El incansable Paul McCartney llega a los 82 años,"“Mirando a mi papá a través del lente de mi mamá hoy… su día… Feliz cumpleaños Papá Pitufo...”, posteó en redes sociales Stella McCartney, hija de uno de los fundadores del grupo más influyente en la música rock durante el siglo XX, The Beatles.",https://www.jornada.com.mx/2024/06/19/espectaculos/a08n1esp?partner=rss,19/06/24
Nacional,La Jornada,Hallan cuerpos de dos mujeres en hoteles; indagan feminicidio,La Fiscalía General de Justicia (FGJ) capitalina inició dos carpetas de investigación por el delito de feminicidio tras encontrarse los cuerpos de dos mujeres en hoteles ubicados en Azcapotzalco y Miguel Hidalgo.,https://www.jornada.com.mx/2024/06/19/capital/036n3cap?partner=rss,19/06/24
Nacional,La Jornada,Salud en tu Casa ha brindado más de 66 mil consultas en lo que va del año,"Con 89 años de edad, Manuela padece diabetes e hipertensión arterial de larga evolución y hace cinco años sufrió un evento vascular cerebral que afectó su movilidad y la mantuvo en estado de postración en su domicilio de la colonia Santa Anita, en Iztacalco.",https://www.jornada.com.mx/2024/06/19/capital/036n1cap?partner=rss,19/06/24
Nacional,La Jornada,Demandas de juicios electorales por la asignación de plurinominales divide a partidos de Sigamos Haciendo Historia,"La presentación de demandas de juicios electorales contra el acuerdo de designación de diputados plurinominales dividió a los partidos que integran la candidatura común Sigamos Haciendo Historia, pues integrantes del Verde Ecologista (PVEM) y del Trabajo (PT) se quejaron por la distribución de curules que beneficia a Morena.",https://www.jornada.com.mx/2024/06/19/capital/034n2cap?partner=rss,19/06/24
Nacional,La Jornada,"Hasta el momento, ningún reporte de contaminación del agua en GAM: alcaldía","La alcaldía Gustavo A. Madero informó que “hasta el momento no se reporta contaminación con hidrocarburo del agua potable”, tras las quejas realizadas por vecinos de las colonias Cuchilla del Tesoro, Narciso Bassols y CTM Aragón. Al respecto, el jefe de Gobierno de la Ciudad de México, Martí Batres, señaló que en la zona continúan los trabajos de limpieza del suelo y de las tuberías de drenaje.",https://www.jornada.com.mx/2024/06/19/capital/036n2cap?partner=rss,19/06/24
Nacional,La Jornada,Faltará agua por 6 horas por reparación en el Cutzamala,"Este miércoles, a partir de las 20 horas y hasta las 2 de la madrugada del jueves, se harán trabajos de reparación en la planta de bombeo número 5 en la planta potabilizadora Los Berros, que forma parte del Sistema Cutzamala. Será en ese horario para generar el menor impacto posible en la población, informó el Organismo de Cuenca Aguas del Valle de México (OCAVM) de la Comisión Nacional del Agua (Conagua).",https://www.jornada.com.mx/2024/06/19/capital/035n1cap?partner=rss,19/06/24
Nacional,La Jornada,Gestión de Sandra Cuevas detuvo en varias ocasiones verificación de bares,"La administración de Sandra Cuevas en la alcaldía Cuauhtémoc detuvo muchos procesos de verificación de bares ubicados en Francisco I. Madero número 20 y avenida Juárez números 30-32, en la colonia Centro, considerados “focos ultrarrojos” por rebasar el aforo y contar con denuncias de asistencia y venta de alcohol a menores, informaron funcionarios de la administración capitalina.",https://www.jornada.com.mx/2024/06/19/capital/034n1cap?partner=rss,19/06/24
Nacional,La Jornada,Atorón en Circuito,,https://www.jornada.com.mx/2024/06/19/capital/035n4cap?partner=rss,19/06/24
Nacional,La Jornada,Destinarán 145 mdp a programa de vivienda social para estudiantes,"El Gobierno de la Ciudad de México inició los preparativos para establecer el primer programa de vivienda social en renta en la capital del país, dirigido a jóvenes de 18 a 29 años.",https://www.jornada.com.mx/2024/06/19/capital/035n2cap?partner=rss,19/06/24
Nacional,La Jornada,Empresarios del Centro esperan pronta respuesta del gobierno a trámites,"Falta de respuesta a una serie de trámites iniciados por Internet y desconocimiento de comerciantes establecidos sobre las gestiones que hay que realizar para garantizar la operación de un establecimiento mercantil, son algunos de los problemas que buscarán atender servidores de diferentes dependencias, como protección civil, medio ambiente, uso de suelo y sanitarias, durante las mesas de trabajo que instalará el gobierno capitalino con empresarios del Centro Histórico en la primera semana de julio.",https://www.jornada.com.mx/2024/06/19/capital/035n3cap?partner=rss,19/06/24
Nacional,La Jornada,AMLO: el asesinato del alcalde electo de Copala “fue un ajusticiamiento”,"El asesinato del alcalde electo en Copala, Guerrero, Salvador Villalva, fue “un ajusticiamiento”, aseguró ayer el presidente Andrés Manuel López Obrador, quien reveló que la víctima decidió ese día no llevar la escolta que se le había asignado.",https://www.jornada.com.mx/2024/06/19/estados/033n4est?partner=rss,19/06/24
Nacional,La Jornada,"Chihuahua: ante la sequía, apuestan por seguro pecuario","Chihuahua, Chih., Las secretarías de Hacienda y de Desarrollo Rural estatales, y la Unión Ganadera Regional de Chihuahua firmaron un convenio para adquirir un seguro pecuario multirriesgo, por medio del cual se protegen 365 mil cabezas de ganado, en el contexto de la sequía que padecen los 67 municipios de la entidad. Además, con una inversión de 8.1 millones de pesos, la autoridad estatal adquirió una póliza de seguro agrícola, que garantizará 44 mil hectáreas donde se produce frijol, maíz y avena, informó el secretario de Desarrollo Rural, Mauro Parada Muñoz. Precisó que el gobierno estatal entregó 11 mil 465 toneladas de maíz y 105 mil pacas de rastrojo, en beneficio de 9 mil 474 productores pecuarios. La póliza de seguro para el ganado cubrirá a cabezas de bovino, ovino y caprino, que estén registradas en el Padrón Ganadero Nacional, con fecha de abril de 2019 al 31 de diciembre de 2023, con una inversión de 3 millones 962 mil pesos. El seguro tendrá vigencia de 12 meses, a partir del 1º de junio de 2024. Dará cobertura a más de 365 mil cabezas de ganado, por muerte, enfermedad o ataque de depredadores. Sobre el abasto de agua fijó una inversión de 30 millones de pesos para rehabilitar y ampliar pozos, así como para la compra de mil 150 tinacos, cinco pipas, nueve nodrizas y 30 remolques que servirán para entregar el recurso en zonas con sequía severa.",https://www.jornada.com.mx/2024/06/19/estados/032n4est?partner=rss,19/06/24
Nacional,La Jornada,Compras de pánico en Monterrey,"Monterrey, NL. Habitantes del estado realizaron ayer compras de pánico en centros comerciales, ante la alerta de fuertes lluvias por la llegada del ciclón tropical Uno. En redes sociales se difundieron imágenes de largas filas en supermercados del área metropolitana de Monterrey. Los consumidores acudieron a comprar artículos de primera necesidad como alimentos y agua, debido a que se suspendieron las actividades escolares de hoy al viernes, a la que se sumaron las universidades Autónoma de Nuevo León, de Monterrey y Metropolitana de Monterrey, así como el Tecnológico de Monterrey. En redes se divulgaron imágenes de largas filas. Hubo demanda de artículos para protegerse de las lluvias como botas, impermeables y paraguas. Además, el gobierno estatal pidió a empresas implementar trabajo en casa, de tal manera que los ciudadanos no salgan de sus hogares durante el paso del meteoro.",https://www.jornada.com.mx/2024/06/19/estados/032n2est?partner=rss,19/06/24
Nacional,La Jornada,La activista Cecilia Flores sale de hospital en Querétaro tras sufrir descompensación,"Querétaro, QRO., La activista Cecilia Flores Armenta, lideresa del colectivo Madres Buscadoras de Sonora, fue dada de alta ayer por la tarde del Hospital General de Querétaro, adonde se le internó por una descompensación provocada por un ayuno prolongado.",https://www.jornada.com.mx/2024/06/19/estados/033n3est?partner=rss,19/06/24
Nacional,La Jornada,Las autoridades deben atender a desplazados de Tila de manera integral: Frayba,"San Cristóbal de Las Casas, Chis., El Centro de Derechos Humanos Fray Bartolomé de Las Casas (Frayba), hizo un “llamado enérgico” a las autoridades federales y estatales a atender integralmente a los desplazados de Tila, con la realización de los censos correspondientes y la identificación de las necesidades diferenciadas de poblaciones en vulnerabilidad.",https://www.jornada.com.mx/2024/06/19/estados/033n1est?partner=rss,19/06/24
Nacional,La Jornada,Estragos y anegaciones en el sur del país por el ciclón Uno,"Una persona ahogada en Sabancuy, municipio de Carmen, Campeche; inundaciones en sectores de Cancún y Chetumal, Quintana Roo; el vencimiento de algunas varillas de la construcción del tramo 7 del Tren Maya, así como anegaciones, deslaves y socavones en cinco municipios de Chiapas, son parte de los estragos provocados durante las horas recientes en el sur del país por el potencial ciclón tropical Uno, el cual se prevé que hoy se intensifique en la tormenta tropical Alberto.",https://www.jornada.com.mx/2024/06/19/estados/031n1est?partner=rss,19/06/24
Nacional,La Jornada,PT propone reforma al Código Territorial y Urbano de Zacatecas,"Zacatecas Zac., Ante la grave crisis hídrica en el estado, la fracción legislativa del PT propuso una reforma al Código Territorial y Urbano a fin de que el estado y sus municipios obliguen a los constructores de vivienda para que se erijan conjuntos urbanos integrales”. La propuesta incluye la exigencia de que los fraccionamientos habitacionales urbanos incluyan infraestructura para el almacenamiento de agua a través de cisternas, tanques elevados y otros sistemas de almacenamiento de agua para sus habitantes, así como, por ley, la infraestructura necesaria para la captación y aprovechamiento de agua pluvial. El diputado Juan Carlos Corona Campos explicó que se plantea reformar dicho código, además de modificar leyes y normas de los sistemas de agua potable y alcantarillado, donde se regule el proyecto, cálculo y construcción de la infraestructura para el almacenamiento de líquido, por lo que urgió a la legislatura local a implementar mecanismos de ahorro de agua.",https://www.jornada.com.mx/2024/06/19/estados/032n5est?partner=rss,19/06/24
Nacional,La Jornada,"CFE, “lista para atender afectaciones” por el paso del meteoro","Ante posibles afectaciones en el suministro eléctrico en Nuevo León, Tamaulipas, y Veracruz por el ciclón tropical Uno, la Comisión Federal de Electricidad (CFE) señaló que está preparada para actuar.",https://www.jornada.com.mx/2024/06/19/estados/032n3est?partner=rss,19/06/24
Nacional,La Jornada,Destrozan escultura de bronce en Cuautitlán Izcalli al intentar robarla,"Cuautitlán Izcalli, Méx., La escultura de bronce Vendedor de Esperanzas, instalada en el Parque de Las Esculturas, en este municipio, fue derribada de su basamento y destrozada, en un intento de robo de una de las 17 piezas del conjunto escultórico de la artista mexicana Charlotte Yazbek, cuya obra es reconocida por ser una de tres exhibiciones internacionales del museo al aire libre con la obra de un solo autor.",https://www.jornada.com.mx/2024/06/19/estados/033n2est?partner=rss,19/06/24
